Year,Team,NOC,Age,Sex,Records,Income
1988,Algeria,ALG,18,F,1,UM
1988,Algeria,ALG,19,M,3,UM
1988,Algeria,ALG,20,F,2,UM
1988,Algeria,ALG,21,M,5,UM
1988,Algeria,ALG,22,M,2,UM
1988,Algeria,ALG,23,M,7,UM
1988,Algeria,ALG,24,M,3,UM
1988,Algeria,ALG,25,M,6,UM
1988,Algeria,ALG,26,M,2,UM
1988,Algeria,ALG,27,M,5,UM
1988,Algeria,ALG,28,M,3,UM
1988,Algeria,ALG,29,M,2,UM
1988,Algeria,ALG,31,M,1,UM
1988,Algeria,ALG,32,M,1,UM
1988,Algeria,ALG,34,M,1,UM
1988,Algeria,ALG,35,M,1,UM
1988,American Samoa,ASA,22,M,2,H
1988,American Samoa,ASA,24,M,1,H
1988,American Samoa,ASA,28,M,1,H
1988,American Samoa,ASA,29,M,1,H
1988,American Samoa,ASA,37,M,1,H
1988,Andorra,AND,20,M,1,
1988,Andorra,AND,21,M,1,
1988,Andorra,AND,24,M,2,
1988,Angola,ANG,13,F,1,LM
1988,Angola,ANG,14,F,6,LM
1988,Angola,ANG,16,F,2,LM
1988,Angola,ANG,16,M,2,LM
1988,Angola,ANG,17,M,4,LM
1988,Angola,ANG,18,F,2,LM
1988,Angola,ANG,20,M,1,LM
1988,Angola,ANG,21,M,1,LM
1988,Angola,ANG,22,M,3,LM
1988,Angola,ANG,23,M,2,LM
1988,Angola,ANG,24,M,3,LM
1988,Angola,ANG,25,M,2,LM
1988,Angola,ANG,28,M,2,LM
1988,Angola,ANG,30,M,1,LM
1988,Angola,ANG,37,M,1,LM
1988,Antigua and Barbuda,ANT,16,M,1,UM
1988,Antigua and Barbuda,ANT,17,F,1,UM
1988,Antigua and Barbuda,ANT,20,M,2,UM
1988,Antigua and Barbuda,ANT,21,M,2,UM
1988,Antigua and Barbuda,ANT,22,M,2,UM
1988,Antigua and Barbuda,ANT,23,F,2,UM
1988,Antigua and Barbuda,ANT,23,M,3,UM
1988,Antigua and Barbuda,ANT,24,F,1,UM
1988,Antigua and Barbuda,ANT,24,M,4,UM
1988,Antigua and Barbuda,ANT,25,M,2,UM
1988,Antigua and Barbuda,ANT,26,M,2,UM
1988,Antigua and Barbuda,ANT,29,M,3,UM
1988,Argentina,ARG,17,M,1,UM
1988,Argentina,ARG,18,F,3,UM
1988,Argentina,ARG,18,M,2,UM
1988,Argentina,ARG,19,F,2,UM
1988,Argentina,ARG,19,M,4,UM
1988,Argentina,ARG,20,F,3,UM
1988,Argentina,ARG,20,M,8,UM
1988,Argentina,ARG,21,F,2,UM
1988,Argentina,ARG,21,M,8,UM
1988,Argentina,ARG,22,F,6,UM
1988,Argentina,ARG,22,M,8,UM
1988,Argentina,ARG,23,F,1,UM
1988,Argentina,ARG,23,M,16,UM
1988,Argentina,ARG,24,F,1,UM
1988,Argentina,ARG,24,M,5,UM
1988,Argentina,ARG,25,F,2,UM
1988,Argentina,ARG,25,M,11,UM
1988,Argentina,ARG,26,F,6,UM
1988,Argentina,ARG,26,M,10,UM
1988,Argentina,ARG,27,F,1,UM
1988,Argentina,ARG,27,M,6,UM
1988,Argentina,ARG,28,F,3,UM
1988,Argentina,ARG,28,M,8,UM
1988,Argentina,ARG,29,M,3,UM
1988,Argentina,ARG,30,F,1,UM
1988,Argentina,ARG,31,M,1,UM
1988,Argentina,ARG,32,M,1,UM
1988,Argentina,ARG,33,M,1,UM
1988,Argentina,ARG,34,M,2,UM
1988,Argentina,ARG,36,M,1,UM
1988,Argentina,ARG,37,M,1,UM
1988,Argentina,ARG,39,F,1,UM
1988,Argentina,ARG,39,M,1,UM
1988,Argentina,ARG,43,M,2,UM
1988,Argentina,ARG,45,M,1,UM
1988,Argentina,ARG,49,M,1,UM
1988,Aruba,ARU,17,F,2,H
1988,Aruba,ARU,18,F,2,H
1988,Aruba,ARU,24,M,1,H
1988,Aruba,ARU,27,M,1,H
1988,Aruba,ARU,28,F,3,H
1988,Aruba,ARU,31,M,1,H
1988,Aruba,ARU,49,M,2,H
1988,Australia,AUS,16,F,7,H
1988,Australia,AUS,17,F,9,H
1988,Australia,AUS,17,M,3,H
1988,Australia,AUS,18,F,12,H
1988,Australia,AUS,18,M,3,H
1988,Australia,AUS,19,F,6,H
1988,Australia,AUS,19,M,17,H
1988,Australia,AUS,20,F,2,H
1988,Australia,AUS,20,M,17,H
1988,Australia,AUS,21,F,9,H
1988,Australia,AUS,21,M,15,H
1988,Australia,AUS,22,F,5,H
1988,Australia,AUS,22,M,19,H
1988,Australia,AUS,23,F,13,H
1988,Australia,AUS,23,M,25,H
1988,Australia,AUS,24,F,8,H
1988,Australia,AUS,24,M,13,H
1988,Australia,AUS,25,F,10,H
1988,Australia,AUS,25,M,24,H
1988,Australia,AUS,26,F,4,H
1988,Australia,AUS,26,M,17,H
1988,Australia,AUS,27,F,2,H
1988,Australia,AUS,27,M,14,H
1988,Australia,AUS,28,F,5,H
1988,Australia,AUS,28,M,13,H
1988,Australia,AUS,29,F,3,H
1988,Australia,AUS,29,M,8,H
1988,Australia,AUS,30,F,1,H
1988,Australia,AUS,30,M,14,H
1988,Australia,AUS,31,F,2,H
1988,Australia,AUS,31,M,3,H
1988,Australia,AUS,32,M,3,H
1988,Australia,AUS,33,F,1,H
1988,Australia,AUS,33,M,4,H
1988,Australia,AUS,34,M,2,H
1988,Australia,AUS,35,F,3,H
1988,Australia,AUS,35,M,2,H
1988,Australia,AUS,36,M,5,H
1988,Australia,AUS,37,M,2,H
1988,Australia,AUS,38,M,1,H
1988,Australia,AUS,39,M,2,H
1988,Australia,AUS,40,M,1,H
1988,Australia,AUS,43,M,3,H
1988,Australia,AUS,44,M,2,H
1988,Australia,AUS,50,M,2,H
1988,Australia,AUS,51,F,2,H
1988,Australia,AUS,54,F,1,H
1988,Austria,AUT,17,F,3,H
1988,Austria,AUT,18,F,1,H
1988,Austria,AUT,18,M,1,H
1988,Austria,AUT,19,M,1,H
1988,Austria,AUT,20,F,1,H
1988,Austria,AUT,20,M,6,H
1988,Austria,AUT,21,F,1,H
1988,Austria,AUT,21,M,4,H
1988,Austria,AUT,22,M,13,H
1988,Austria,AUT,23,M,9,H
1988,Austria,AUT,24,M,5,H
1988,Austria,AUT,25,F,1,H
1988,Austria,AUT,25,M,10,H
1988,Austria,AUT,26,M,6,H
1988,Austria,AUT,27,M,4,H
1988,Austria,AUT,28,M,6,H
1988,Austria,AUT,29,M,5,H
1988,Austria,AUT,31,M,1,H
1988,Austria,AUT,32,M,1,H
1988,Austria,AUT,33,M,4,H
1988,Austria,AUT,36,M,1,H
1988,Austria,AUT,37,M,1,H
1988,Austria,AUT,42,M,2,H
1988,Austria,AUT,46,F,2,H
1988,Austria,AUT,46,M,2,H
1988,Austria,AUT,47,M,4,H
1988,Austria,AUT,54,M,1,H
1988,Bahrain,BRN,22,M,5,
1988,Bahrain,BRN,23,M,1,
1988,Bahrain,BRN,25,M,5,
1988,Bahrain,BRN,26,M,1,
1988,Bangladesh,BAN,21,M,5,L
1988,Bangladesh,BAN,22,M,2,L
1988,Bangladesh,BAN,26,M,2,L
1988,Bangladesh,BAN,28,M,1,L
1988,Bangladesh,BAN,29,M,1,L
1988,Barbados,BAR,18,M,1,UM
1988,Barbados,BAR,19,M,2,UM
1988,Barbados,BAR,20,F,2,UM
1988,Barbados,BAR,20,M,6,UM
1988,Barbados,BAR,22,M,2,UM
1988,Barbados,BAR,23,M,1,UM
1988,Barbados,BAR,24,M,5,UM
1988,Barbados,BAR,26,M,2,UM
1988,Barbados,BAR,28,M,2,UM
1988,Barbados,BAR,34,M,1,UM
1988,Barbados,BAR,41,M,1,UM
1988,Belgium,BEL,15,F,7,H
1988,Belgium,BEL,16,F,2,H
1988,Belgium,BEL,17,F,4,H
1988,Belgium,BEL,18,F,1,H
1988,Belgium,BEL,18,M,1,H
1988,Belgium,BEL,19,F,4,H
1988,Belgium,BEL,20,M,4,H
1988,Belgium,BEL,21,M,5,H
1988,Belgium,BEL,22,F,3,H
1988,Belgium,BEL,22,M,5,H
1988,Belgium,BEL,23,F,4,H
1988,Belgium,BEL,23,M,4,H
1988,Belgium,BEL,24,F,2,H
1988,Belgium,BEL,24,M,3,H
1988,Belgium,BEL,25,F,1,H
1988,Belgium,BEL,25,M,6,H
1988,Belgium,BEL,26,F,3,H
1988,Belgium,BEL,26,M,1,H
1988,Belgium,BEL,27,M,5,H
1988,Belgium,BEL,28,M,2,H
1988,Belgium,BEL,29,M,1,H
1988,Belgium,BEL,30,M,1,H
1988,Belgium,BEL,31,F,3,H
1988,Belgium,BEL,31,M,3,H
1988,Belgium,BEL,32,M,1,H
1988,Belgium,BEL,34,M,3,H
1988,Belgium,BEL,35,M,1,H
1988,Belgium,BEL,36,M,2,H
1988,Belgium,BEL,38,F,1,H
1988,Belgium,BEL,44,M,2,H
1988,Belize,BIZ,19,M,2,LM
1988,Belize,BIZ,20,M,3,LM
1988,Belize,BIZ,21,M,2,LM
1988,Belize,BIZ,22,M,1,LM
1988,Belize,BIZ,24,M,3,LM
1988,Belize,BIZ,27,M,1,LM
1988,Belize,BIZ,29,M,1,LM
1988,Benin,BEN,25,M,1,L
1988,Benin,BEN,26,F,2,L
1988,Benin,BEN,26,M,1,L
1988,Benin,BEN,27,M,3,L
1988,Benin,BEN,28,M,1,L
1988,Benin,BEN,30,M,1,L
1988,Benin,BEN,34,M,1,L
1988,Bermuda,BER,21,M,1,H
1988,Bermuda,BER,23,M,1,H
1988,Bermuda,BER,25,M,3,H
1988,Bermuda,BER,27,M,1,H
1988,Bermuda,BER,29,M,1,H
1988,Bermuda,BER,30,M,4,H
1988,Bermuda,BER,33,M,2,H
1988,Bermuda,BER,40,F,1,H
1988,Bhutan,BHU,28,M,2,L
1988,Bhutan,BHU,37,M,4,L
1988,Bolivia,BOL,14,F,4,LM
1988,Bolivia,BOL,20,M,1,LM
1988,Bolivia,BOL,22,M,3,LM
1988,Bolivia,BOL,23,M,1,LM
1988,Bolivia,BOL,26,M,2,LM
1988,Bolivia,BOL,29,M,1,LM
1988,Botswana,BOT,21,M,2,LM
1988,Botswana,BOT,22,M,2,LM
1988,Botswana,BOT,26,M,3,LM
1988,Botswana,BOT,29,M,2,LM
1988,Botswana,BOT,30,M,1,LM
1988,Brazil,BRA,15,F,5,LM
1988,Brazil,BRA,16,F,2,LM
1988,Brazil,BRA,17,F,3,LM
1988,Brazil,BRA,17,M,5,LM
1988,Brazil,BRA,18,F,4,LM
1988,Brazil,BRA,18,M,8,LM
1988,Brazil,BRA,19,F,9,LM
1988,Brazil,BRA,19,M,8,LM
1988,Brazil,BRA,20,F,1,LM
1988,Brazil,BRA,20,M,1,LM
1988,Brazil,BRA,21,F,1,LM
1988,Brazil,BRA,21,M,19,LM
1988,Brazil,BRA,22,F,1,LM
1988,Brazil,BRA,22,M,16,LM
1988,Brazil,BRA,23,F,4,LM
1988,Brazil,BRA,23,M,12,LM
1988,Brazil,BRA,24,F,7,LM
1988,Brazil,BRA,24,M,32,LM
1988,Brazil,BRA,25,F,1,LM
1988,Brazil,BRA,25,M,18,LM
1988,Brazil,BRA,26,F,3,LM
1988,Brazil,BRA,26,M,12,LM
1988,Brazil,BRA,27,M,14,LM
1988,Brazil,BRA,28,F,1,LM
1988,Brazil,BRA,28,M,9,LM
1988,Brazil,BRA,29,M,5,LM
1988,Brazil,BRA,30,F,3,LM
1988,Brazil,BRA,30,M,6,LM
1988,Brazil,BRA,31,M,6,LM
1988,Brazil,BRA,32,F,5,LM
1988,Brazil,BRA,33,M,2,LM
1988,Brazil,BRA,34,M,4,LM
1988,Brazil,BRA,38,M,1,LM
1988,Brazil,BRA,39,M,2,LM
1988,Brazil,BRA,42,M,1,LM
1988,Brazil,BRA,50,F,2,LM
1988,British Virgin Islands,IVB,17,M,1,
1988,British Virgin Islands,IVB,22,M,1,
1988,British Virgin Islands,IVB,29,M,2,
1988,Bulgaria,BUL,14,F,6,
1988,Bulgaria,BUL,15,F,6,
1988,Bulgaria,BUL,16,F,6,
1988,Bulgaria,BUL,17,F,2,
1988,Bulgaria,BUL,17,M,1,
1988,Bulgaria,BUL,18,F,7,
1988,Bulgaria,BUL,18,M,2,
1988,Bulgaria,BUL,19,F,10,
1988,Bulgaria,BUL,19,M,20,
1988,Bulgaria,BUL,20,F,19,
1988,Bulgaria,BUL,20,M,8,
1988,Bulgaria,BUL,21,F,8,
1988,Bulgaria,BUL,21,M,18,
1988,Bulgaria,BUL,22,F,4,
1988,Bulgaria,BUL,22,M,14,
1988,Bulgaria,BUL,23,F,9,
1988,Bulgaria,BUL,23,M,27,
1988,Bulgaria,BUL,24,F,13,
1988,Bulgaria,BUL,24,M,10,
1988,Bulgaria,BUL,25,F,6,
1988,Bulgaria,BUL,25,M,7,
1988,Bulgaria,BUL,26,F,8,
1988,Bulgaria,BUL,26,M,2,
1988,Bulgaria,BUL,27,F,5,
1988,Bulgaria,BUL,27,M,8,
1988,Bulgaria,BUL,28,F,5,
1988,Bulgaria,BUL,28,M,13,
1988,Bulgaria,BUL,29,F,1,
1988,Bulgaria,BUL,29,M,12,
1988,Bulgaria,BUL,30,F,4,
1988,Bulgaria,BUL,30,M,8,
1988,Bulgaria,BUL,31,M,1,
1988,Bulgaria,BUL,32,M,3,
1988,Bulgaria,BUL,33,F,2,
1988,Bulgaria,BUL,34,M,5,
1988,Bulgaria,BUL,35,F,1,
1988,Burkina Faso,BUR,18,F,2,L
1988,Burkina Faso,BUR,22,M,1,L
1988,Burkina Faso,BUR,23,M,1,L
1988,Burkina Faso,BUR,31,M,2,L
1988,Cameroon,CMR,19,F,2,LM
1988,Cameroon,CMR,20,F,2,LM
1988,Cameroon,CMR,21,M,4,LM
1988,Cameroon,CMR,22,M,2,LM
1988,Cameroon,CMR,24,M,3,LM
1988,Cameroon,CMR,25,M,2,LM
1988,Cameroon,CMR,26,M,1,LM
1988,Cameroon,CMR,29,M,2,LM
1988,Cameroon,CMR,32,M,1,LM
1988,Canada,CAN,14,F,1,H
1988,Canada,CAN,15,F,13,H
1988,Canada,CAN,16,F,22,H
1988,Canada,CAN,17,F,6,H
1988,Canada,CAN,17,M,1,H
1988,Canada,CAN,18,F,15,H
1988,Canada,CAN,18,M,4,H
1988,Canada,CAN,19,F,8,H
1988,Canada,CAN,19,M,9,H
1988,Canada,CAN,20,F,9,H
1988,Canada,CAN,20,M,23,H
1988,Canada,CAN,21,F,3,H
1988,Canada,CAN,21,M,11,H
1988,Canada,CAN,22,F,7,H
1988,Canada,CAN,22,M,44,H
1988,Canada,CAN,23,F,17,H
1988,Canada,CAN,23,M,37,H
1988,Canada,CAN,24,F,15,H
1988,Canada,CAN,24,M,52,H
1988,Canada,CAN,25,F,10,H
1988,Canada,CAN,25,M,30,H
1988,Canada,CAN,26,F,12,H
1988,Canada,CAN,26,M,23,H
1988,Canada,CAN,27,F,8,H
1988,Canada,CAN,27,M,17,H
1988,Canada,CAN,28,F,9,H
1988,Canada,CAN,28,M,18,H
1988,Canada,CAN,29,F,12,H
1988,Canada,CAN,29,M,10,H
1988,Canada,CAN,30,F,6,H
1988,Canada,CAN,30,M,10,H
1988,Canada,CAN,31,F,1,H
1988,Canada,CAN,31,M,8,H
1988,Canada,CAN,32,M,7,H
1988,Canada,CAN,33,F,2,H
1988,Canada,CAN,33,M,2,H
1988,Canada,CAN,34,M,5,H
1988,Canada,CAN,35,M,6,H
1988,Canada,CAN,36,F,2,H
1988,Canada,CAN,36,M,1,H
1988,Canada,CAN,37,F,1,H
1988,Canada,CAN,40,M,1,H
1988,Canada,CAN,41,M,2,H
1988,Canada,CAN,46,M,1,H
1988,Canada,CAN,51,F,2,H
1988,Cayman Islands,CAY,18,M,4,
1988,Cayman Islands,CAY,19,M,1,
1988,Cayman Islands,CAY,20,M,2,
1988,Cayman Islands,CAY,21,M,1,
1988,Cayman Islands,CAY,22,M,1,
1988,Cayman Islands,CAY,26,F,1,
1988,Cayman Islands,CAY,31,M,1,
1988,Cayman Islands,CAY,35,M,1,
1988,Central African Republic,CAF,19,M,1,L
1988,Central African Republic,CAF,20,M,1,L
1988,Central African Republic,CAF,21,M,2,L
1988,Central African Republic,CAF,22,M,1,L
1988,Central African Republic,CAF,24,M,2,L
1988,Central African Republic,CAF,25,M,3,L
1988,Central African Republic,CAF,26,M,1,L
1988,Central African Republic,CAF,30,M,2,L
1988,Central African Republic,CAF,31,M,1,L
1988,Central African Republic,CAF,32,M,1,L
1988,Chad,CHA,18,M,1,L
1988,Chad,CHA,21,M,1,L
1988,Chad,CHA,23,M,2,L
1988,Chad,CHA,30,M,1,L
1988,Chile,CHI,20,M,2,H
1988,Chile,CHI,24,F,1,H
1988,Chile,CHI,25,M,6,H
1988,Chile,CHI,26,M,2,H
1988,Chile,CHI,27,M,4,H
1988,Chile,CHI,28,M,2,H
1988,Chile,CHI,29,M,2,H
1988,Chile,CHI,31,M,3,H
1988,Chile,CHI,35,M,1,H
1988,China,CHN,14,F,2,L
1988,China,CHN,14,M,1,L
1988,China,CHN,15,F,13,L
1988,China,CHN,16,F,9,L
1988,China,CHN,17,F,36,L
1988,China,CHN,17,M,3,L
1988,China,CHN,18,F,9,L
1988,China,CHN,18,M,2,L
1988,China,CHN,19,F,14,L
1988,China,CHN,19,M,16,L
1988,China,CHN,20,F,15,L
1988,China,CHN,20,M,23,L
1988,China,CHN,21,F,12,L
1988,China,CHN,21,M,16,L
1988,China,CHN,22,F,10,L
1988,China,CHN,22,M,14,L
1988,China,CHN,23,F,12,L
1988,China,CHN,23,M,33,L
1988,China,CHN,24,F,19,L
1988,China,CHN,24,M,28,L
1988,China,CHN,25,F,19,L
1988,China,CHN,25,M,43,L
1988,China,CHN,26,F,6,L
1988,China,CHN,26,M,15,L
1988,China,CHN,27,F,7,L
1988,China,CHN,27,M,7,L
1988,China,CHN,28,F,1,L
1988,China,CHN,28,M,10,L
1988,China,CHN,29,F,1,L
1988,China,CHN,29,M,5,L
1988,China,CHN,30,F,2,L
1988,China,CHN,30,M,3,L
1988,China,CHN,31,F,5,L
1988,China,CHN,31,M,4,L
1988,China,CHN,32,F,1,L
1988,China,CHN,32,M,3,L
1988,China,CHN,33,F,1,L
1988,China,CHN,34,M,3,L
1988,China-1,CHN,23,M,1,L
1988,China-1,CHN,26,M,1,L
1988,China-2,CHN,24,M,1,L
1988,China-2,CHN,26,M,1,L
1988,Colombia,COL,16,F,1,LM
1988,Colombia,COL,18,M,1,LM
1988,Colombia,COL,19,F,3,LM
1988,Colombia,COL,19,M,1,LM
1988,Colombia,COL,20,M,4,LM
1988,Colombia,COL,21,M,4,LM
1988,Colombia,COL,22,M,7,LM
1988,Colombia,COL,23,F,5,LM
1988,Colombia,COL,23,M,5,LM
1988,Colombia,COL,24,F,4,LM
1988,Colombia,COL,24,M,4,LM
1988,Colombia,COL,25,F,2,LM
1988,Colombia,COL,25,M,2,LM
1988,Colombia,COL,27,M,2,LM
1988,Colombia,COL,28,M,3,LM
1988,Colombia,COL,31,M,1,LM
1988,Colombia,COL,32,M,3,LM
1988,Colombia,COL,37,M,3,LM
1988,Colombia,COL,44,M,1,LM
1988,Colombia,COL,52,M,1,LM
1988,Congo (Kinshasa),COD,21,F,1,L
1988,Congo (Kinshasa),COD,21,M,4,L
1988,Congo (Kinshasa),COD,22,M,3,L
1988,Congo (Kinshasa),COD,23,M,2,L
1988,Congo (Kinshasa),COD,24,M,3,L
1988,Congo (Kinshasa),COD,25,M,3,L
1988,Congo (Kinshasa),COD,26,F,2,L
1988,Congo (Kinshasa),COD,26,M,2,L
1988,Congo (Kinshasa),COD,28,M,1,L
1988,Costa Rica,CRC,16,F,3,LM
1988,Costa Rica,CRC,17,F,5,LM
1988,Costa Rica,CRC,18,F,9,LM
1988,Costa Rica,CRC,19,M,1,LM
1988,Costa Rica,CRC,20,F,2,LM
1988,Costa Rica,CRC,20,M,3,LM
1988,Costa Rica,CRC,21,M,3,LM
1988,Costa Rica,CRC,22,F,1,LM
1988,Costa Rica,CRC,22,M,1,LM
1988,Costa Rica,CRC,24,M,1,LM
1988,Costa Rica,CRC,29,M,1,LM
1988,Costa Rica,CRC,33,M,1,LM
1988,Costa Rica,CRC,37,M,1,LM
1988,Costa Rica,CRC,39,M,1,LM
1988,Cote d'Ivoire,CIV,16,F,1,LM
1988,Cote d'Ivoire,CIV,18,F,2,LM
1988,Cote d'Ivoire,CIV,19,M,1,LM
1988,Cote d'Ivoire,CIV,20,F,3,LM
1988,Cote d'Ivoire,CIV,21,F,2,LM
1988,Cote d'Ivoire,CIV,21,M,2,LM
1988,Cote d'Ivoire,CIV,22,F,1,LM
1988,Cote d'Ivoire,CIV,22,M,1,LM
1988,Cote d'Ivoire,CIV,23,F,2,LM
1988,Cote d'Ivoire,CIV,24,M,2,LM
1988,Cote d'Ivoire,CIV,25,F,2,LM
1988,Cote d'Ivoire,CIV,25,M,4,LM
1988,Cote d'Ivoire,CIV,26,F,2,LM
1988,Cote d'Ivoire,CIV,28,M,1,LM
1988,Cote d'Ivoire,CIV,29,F,2,LM
1988,Cote d'Ivoire,CIV,30,M,1,LM
1988,Cyprus,CYP,16,M,1,H
1988,Cyprus,CYP,22,M,1,H
1988,Cyprus,CYP,23,M,1,H
1988,Cyprus,CYP,25,F,2,H
1988,Cyprus,CYP,25,M,1,H
1988,Cyprus,CYP,30,M,2,H
1988,Cyprus,CYP,31,M,1,H
1988,Cyprus,CYP,35,F,1,H
1988,Cyprus,CYP,39,M,1,H
1988,Denmark,DEN,15,F,6,H
1988,Denmark,DEN,16,F,4,H
1988,Denmark,DEN,17,F,1,H
1988,Denmark,DEN,18,F,2,H
1988,Denmark,DEN,19,F,4,H
1988,Denmark,DEN,19,M,3,H
1988,Denmark,DEN,20,F,2,H
1988,Denmark,DEN,20,M,13,H
1988,Denmark,DEN,21,F,4,H
1988,Denmark,DEN,21,M,1,H
1988,Denmark,DEN,22,F,6,H
1988,Denmark,DEN,22,M,14,H
1988,Denmark,DEN,23,F,1,H
1988,Denmark,DEN,23,M,10,H
1988,Denmark,DEN,24,F,2,H
1988,Denmark,DEN,24,M,12,H
1988,Denmark,DEN,25,M,6,H
1988,Denmark,DEN,26,F,4,H
1988,Denmark,DEN,26,M,10,H
1988,Denmark,DEN,27,M,6,H
1988,Denmark,DEN,28,F,1,H
1988,Denmark,DEN,28,M,1,H
1988,Denmark,DEN,29,F,1,H
1988,Denmark,DEN,29,M,2,H
1988,Denmark,DEN,30,M,2,H
1988,Denmark,DEN,31,M,2,H
1988,Denmark,DEN,32,M,2,H
1988,Denmark,DEN,33,M,2,H
1988,Denmark,DEN,34,M,1,H
1988,Denmark,DEN,36,F,2,H
1988,Denmark,DEN,46,M,2,H
1988,Denmark,DEN,60,M,1,H
1988,Djibouti,DJI,21,M,3,
1988,Djibouti,DJI,24,M,1,
1988,Djibouti,DJI,27,M,1,
1988,Djibouti,DJI,31,M,1,
1988,Dominican Republic,DOM,19,M,3,LM
1988,Dominican Republic,DOM,21,M,1,LM
1988,Dominican Republic,DOM,22,M,1,LM
1988,Dominican Republic,DOM,23,M,2,LM
1988,Dominican Republic,DOM,24,M,1,LM
1988,Dominican Republic,DOM,25,M,1,LM
1988,Dominican Republic,DOM,26,F,1,LM
1988,Dominican Republic,DOM,27,M,3,LM
1988,Dominican Republic,DOM,28,M,3,LM
1988,Dominican Republic,DOM,29,M,1,LM
1988,Dominican Republic,DOM,32,M,1,LM
1988,Ecuador,ECU,18,M,1,LM
1988,Ecuador,ECU,20,M,3,LM
1988,Ecuador,ECU,21,M,2,LM
1988,Ecuador,ECU,23,M,1,LM
1988,Ecuador,ECU,26,M,1,LM
1988,Ecuador,ECU,27,M,1,LM
1988,Ecuador,ECU,28,M,1,LM
1988,Ecuador,ECU,30,F,2,LM
1988,Ecuador,ECU,33,F,2,LM
1988,Ecuador,ECU,41,M,1,LM
1988,Egypt,EGY,16,M,2,LM
1988,Egypt,EGY,17,F,1,LM
1988,Egypt,EGY,18,M,1,LM
1988,Egypt,EGY,19,M,5,LM
1988,Egypt,EGY,20,M,2,LM
1988,Egypt,EGY,21,M,10,LM
1988,Egypt,EGY,22,M,9,LM
1988,Egypt,EGY,23,M,7,LM
1988,Egypt,EGY,24,M,4,LM
1988,Egypt,EGY,25,M,1,LM
1988,Egypt,EGY,26,M,1,LM
1988,Egypt,EGY,27,M,5,LM
1988,Egypt,EGY,28,M,1,LM
1988,Egypt,EGY,29,M,2,LM
1988,Egypt,EGY,30,M,1,LM
1988,Egypt,EGY,31,M,3,LM
1988,Egypt,EGY,32,M,2,LM
1988,Egypt,EGY,33,M,1,LM
1988,Egypt,EGY,37,M,1,LM
1988,El Salvador,ESA,17,M,1,LM
1988,El Salvador,ESA,18,M,1,LM
1988,El Salvador,ESA,24,F,1,LM
1988,El Salvador,ESA,25,M,1,LM
1988,El Salvador,ESA,26,M,1,LM
1988,El Salvador,ESA,28,M,2,LM
1988,Equatorial Guinea,GEQ,19,F,1,L
1988,Equatorial Guinea,GEQ,20,M,2,L
1988,Equatorial Guinea,GEQ,21,M,1,L
1988,Equatorial Guinea,GEQ,22,F,1,L
1988,Equatorial Guinea,GEQ,27,M,2,L
1988,Fiji,FIJ,14,F,5,LM
1988,Fiji,FIJ,16,M,3,LM
1988,Fiji,FIJ,17,F,4,LM
1988,Fiji,FIJ,19,M,4,LM
1988,Fiji,FIJ,20,F,4,LM
1988,Fiji,FIJ,20,M,1,LM
1988,Fiji,FIJ,22,M,3,LM
1988,Fiji,FIJ,23,M,3,LM
1988,Fiji,FIJ,25,M,2,LM
1988,Fiji,FIJ,26,F,2,LM
1988,Fiji,FIJ,30,M,2,LM
1988,Fiji,FIJ,33,M,1,LM
1988,Fiji,FIJ,36,M,1,LM
1988,Fiji,FIJ,37,M,2,LM
1988,Fiji,FIJ,39,M,1,LM
1988,Fiji,FIJ,40,M,1,LM
1988,Fiji,FIJ,50,M,1,LM
1988,Fiji,FIJ,52,M,1,LM
1988,Finland,FIN,17,M,2,H
1988,Finland,FIN,18,M,1,H
1988,Finland,FIN,19,M,1,H
1988,Finland,FIN,20,M,1,H
1988,Finland,FIN,21,F,3,H
1988,Finland,FIN,21,M,5,H
1988,Finland,FIN,22,F,1,H
1988,Finland,FIN,22,M,8,H
1988,Finland,FIN,23,F,1,H
1988,Finland,FIN,23,M,5,H
1988,Finland,FIN,24,F,4,H
1988,Finland,FIN,24,M,3,H
1988,Finland,FIN,25,F,2,H
1988,Finland,FIN,25,M,6,H
1988,Finland,FIN,26,M,11,H
1988,Finland,FIN,27,F,3,H
1988,Finland,FIN,27,M,4,H
1988,Finland,FIN,28,M,5,H
1988,Finland,FIN,29,F,4,H
1988,Finland,FIN,29,M,2,H
1988,Finland,FIN,30,M,2,H
1988,Finland,FIN,31,F,2,H
1988,Finland,FIN,31,M,1,H
1988,Finland,FIN,32,M,3,H
1988,Finland,FIN,33,M,1,H
1988,Finland,FIN,34,M,3,H
1988,Finland,FIN,35,F,3,H
1988,Finland,FIN,35,M,3,H
1988,Finland,FIN,36,F,2,H
1988,Finland,FIN,36,M,3,H
1988,Finland,FIN,37,F,1,H
1988,Finland,FIN,37,M,1,H
1988,Finland,FIN,47,F,2,H
1988,Finland,FIN,52,M,2,H
1988,France,FRA,16,F,19,H
1988,France,FRA,16,M,3,H
1988,France,FRA,17,F,3,H
1988,France,FRA,17,M,1,H
1988,France,FRA,18,F,5,H
1988,France,FRA,18,M,3,H
1988,France,FRA,19,F,12,H
1988,France,FRA,19,M,19,H
1988,France,FRA,20,F,13,H
1988,France,FRA,20,M,10,H
1988,France,FRA,21,F,5,H
1988,France,FRA,21,M,24,H
1988,France,FRA,22,F,6,H
1988,France,FRA,22,M,38,H
